,Ch1,Ch2,Ch3,Ch4,,,
481,0.307785061,0.161124765,0.174134566,0.356955608,,,
482,0.383269137,0.208576573,0.197046733,0.211107557,,,
483,0.076097594,0.120535276,0.203591751,0.599775379,,,
484,0.117060393,0.190673821,0.502869068,0.189396719,,,
485,0.044360001,0.39583997,0.262907063,0.296892966,,,
486,0.136524712,0.349960511,0.118540808,0.394973969,,,
487,0.038487215,0.111127605,0.600224375,0.250160804,,,
488,0.047691956,0.301717383,0.361719771,0.28887089,,,
489,0.186362379,0.134985675,0.359720066,0.318931881,,,
490,0.136200357,0.275114791,0.115194176,0.473490676,,,
491,0.502158795,0.108254213,0.194222208,0.195364785,,,
492,0.155050829,0.077062113,0.349744173,0.418142885,,,
493,0.419428405,0.272705318,0.060108488,0.247757789,,,
494,0.166245773,0.158400362,0.248733723,0.426620142,,,
495,0.481693811,0.275225058,0.164116273,0.078964858,,,
496,0.110350744,0.395597517,0.412479323,0.081572416,,,
497,0.345611822,0.207549446,0.394561007,0.052277724,,,
498,0.463842712,0.266031977,0.150344429,0.119780882,,,
499,0.158099124,0.588221646,0.122765427,0.130913803,,,
500,0.824349684,0.036622548,0.074028686,0.064999082,,,
501,0.299759657,0.214816466,0.37418354,0.111240338,,,
502,0.602499813,0.146102122,0.139365949,0.112032116,,,
503,0.40943788,0.499022022,0.047336964,0.044203134,,,
504,0.673671724,0.165895635,0.080609517,0.079823124,,,
505,0.563359362,0.140950518,0.237525191,0.058164928,,,
506,0.67405472,0.091701476,0.197394749,0.036849055,,,
507,0.296070611,0.527785112,0.106318009,0.069826267,,,
508,0.089502718,0.183812351,0.670032205,0.056652727,,,
509,0.306631443,0.374049442,0.280997143,0.038321972,,,
510,0.434397051,0.069167521,0.440920846,0.055514583,,,
511,0.125529082,0.691806298,0.105676298,0.076988322,,,
512,0.569883402,0.295957968,0.064157856,0.070000774,,,
513,0.15871093,0.332875759,0.408417075,0.099996236,,,
514,0.503221227,0.235952308,0.072808544,0.188017921,,,
515,0.141682549,0.468614199,0.298115152,0.0915881,,,
516,0.068924137,0.605345856,0.112715487,0.213014521,,,
517,0.080374259,0.378360017,0.117842136,0.423423588,,,
518,0.446640514,0.131699643,0.207889675,0.213770168,,,
519,0.339196824,0.128341115,0.304747609,0.227714452,,,
520,0.209377314,0.544734166,0.069120971,0.176767549,,,
521,0.520748362,0.218839018,0.04989254,0.21052008,,,
522,0.193117225,0.230504769,0.366045874,0.210332132,,,
523,0.132318619,0.61219249,0.073940848,0.181548043,,,
524,0.082253367,0.632375541,0.119187721,0.166183371,,,
525,0.117044878,0.452688045,0.15047727,0.279789806,,,
526,0.307208575,0.232678917,0.218209929,0.24190258,,,
527,0.423590969,0.251126678,0.171611518,0.153670835,,,
528,0.037771614,0.648393859,0.094015087,0.21981944,,,
529,0.085164431,0.525433515,0.066342935,0.323059119,,,
530,0.058626693,0.412207721,0.326661475,0.202504111,,,
531,0.136444966,0.678869799,0.06566187,0.119023365,,,
532,0.205561847,0.223817733,0.393229905,0.177390515,,,
533,0.397575944,0.039699524,0.360214328,0.202510204,,,
534,0.127276293,0.36954766,0.270838023,0.232338024,,,
535,0.093948269,0.394885716,0.1138388,0.397327215,,,
536,0.371560946,0.210767992,0.125387375,0.292283687,,,
537,0.197600114,0.480394927,0.082997221,0.239007737,,,
538,0.074269994,0.349349828,0.113629043,0.462751135,,,
539,0.075933295,0.616560974,0.155465468,0.152040263,,,
540,0.230252539,0.227256274,0.278744842,0.263746345,,,
541,0.089258328,0.489643567,0.204477069,0.216621036,,,
542,0.229357325,0.050801536,0.534409252,0.185431887,,,
543,0.399137151,0.222169721,0.072014881,0.306678247,,,
544,0.35102967,0.195136109,0.25793037,0.195903851,,,
545,0.270878274,0.462065562,0.14544073,0.121615435,,,
546,0.063530777,0.312999534,0.458317633,0.165152056,,,
547,0.111825271,0.110646837,0.393990172,0.38353772,,,
548,0.179362141,0.502217133,0.16083898,0.157581746,,,
549,0.576192973,0.168667482,0.032233538,0.222906007,,,
550,0.063873752,0.469600927,0.137729654,0.328795668,,,
551,0.08312739,0.501846736,0.262238611,0.152787262,,,
552,0.184812065,0.498889284,0.042986969,0.273311681,,,
553,0.044111418,0.199561227,0.473879944,0.282447411,,,
554,0.040899294,0.086859921,0.508060048,0.364180737,,,
555,0.118340754,0.331111123,0.086057172,0.464490951,,,
556,0.044105173,0.303200086,0.313962509,0.338732231,,,
557,0.063889563,0.236154172,0.326802309,0.373153956,,,
558,0.13441636,0.089844691,0.514882038,0.260856911,,,
559,0.021859644,0.483537155,0.216715711,0.27788749,,,
560,0.265622463,0.261321168,0.258319669,0.214736699,,,
561,0.302289679,0.351297404,0.128050066,0.218362851,,,
562,0.098856083,0.641426763,0.082221264,0.177495891,,,
563,0.083544898,0.539982135,0.050173363,0.326299604,,,
564,0.01953599,0.476907775,0.346047781,0.157508454,,,
565,0.514194142,0.172691159,0.069291423,0.243823276,,,
566,0.148224329,0.402731822,0.11924156,0.32980229,,,
567,0.072071034,0.285788981,0.362009405,0.280130579,,,
568,0.201534152,0.132991172,0.473152992,0.192321685,,,
569,0.333078238,0.110228805,0.247915753,0.308777203,,,
570,0.109453057,0.144786031,0.194466567,0.551294345,,,
571,0.038886355,0.342657719,0.426637949,0.191817977,,,
572,0.079552115,0.047969903,0.569509174,0.302968808,,,
573,0.371703821,0.169019702,0.05372996,0.405546516,,,
574,0.249404619,0.242174809,0.355399501,0.153021071,,,
575,0.274482228,0.103546859,0.162833637,0.459137275,,,
576,0.084038008,0.36535025,0.118051754,0.432559988,,,
577,0.117700524,0.184760418,0.233223559,0.464315499,,,
578,0.382074264,0.081318554,0.107166245,0.429440937,,,
579,0.177475211,0.196941377,0.3132855,0.312297913,,,
580,0.14189252,0.247102222,0.210251594,0.400753664,,,
581,0.320505366,0.101342443,0.248731674,0.329420518,,,
582,0.185877195,0.244574692,0.330218982,0.239329131,,,
583,0.3938075,0.114118654,0.093945272,0.398128573,,,
584,0.102846593,0.518824235,0.032540367,0.345788805,,,
585,0.205843746,0.270870729,0.148879005,0.37440652,,,
586,0.260627671,0.340072394,0.049125799,0.350174136,,,
587,0.477406961,0.157396759,0.042013994,0.323182287,,,
588,0.079244926,0.259734969,0.265187549,0.395832556,,,
589,0.388765249,0.048089816,0.276775207,0.286369728,,,
590,0.298221486,0.190453066,0.048999186,0.462326262,,,
591,0.1348696,0.102014156,0.184216245,0.578899999,,,
592,0.035867593,0.244796116,0.105682959,0.613653332,,,
593,0.059231169,0.147475006,0.186224668,0.607069157,,,
594,0.345898357,0.054907415,0.19677825,0.402415978,,,
595,0.142169624,0.105290252,0.274638056,0.477902068,,,
596,0.069722973,0.18822753,0.318263063,0.423786434,,,
597,0.107471232,0.063755753,0.101404863,0.727368152,,,
598,0.053619052,0.187915381,0.347348802,0.411116766,,,
599,0.037060689,0.108384056,0.254158426,0.60039683,,,
600,0.192917339,0.090965464,0.176239482,0.539877715,,,
601,0.236820259,0.226573065,0.105927728,0.430678949,,,
602,0.087993846,0.077021489,0.263782157,0.571202508,,,
603,0.173664551,0.023440529,0.370802644,0.432092276,,,
604,0.062160322,0.126561685,0.47635026,0.334927733,,,
605,0.033053308,0.094343942,0.263395328,0.609207422,,,
606,0.059610239,0.040119409,0.45215008,0.448120272,,,
607,0.08607808,0.092061978,0.033103718,0.788756224,,,
608,0.060017231,0.094735804,0.204622148,0.640624817,,,
609,0.190838882,0.105246705,0.410791324,0.293123089,,,
610,0.053627248,0.554014159,0.125837776,0.266520817,,,
611,0.054032426,0.12310244,0.470713576,0.352151559,,,
612,0.098338624,0.623707828,0.047074792,0.230878755,,,
613,0.134607543,0.445551518,0.166720241,0.253120698,,,
614,0.507906764,0.063254158,0.115207974,0.313631104,,,
615,0.157091224,0.482370697,0.060162249,0.30037583,,,
616,0.095126763,0.147429023,0.446321029,0.311123185,,,
617,0.09841729,0.171448984,0.446330291,0.283803435,,,
618,0.278710785,0.239865042,0.132034575,0.349389598,,,
619,0.162576121,0.151961608,0.29219911,0.39326316,,,
620,0.084967466,0.081350927,0.574472358,0.259209248,,,
621,0.289389191,0.072646974,0.179848126,0.458115709,,,
622,0.500283602,0.15788991,0.117363381,0.224463107,,,
623,0.033694967,0.382701997,0.324225116,0.25937792,,,
624,0.379006339,0.352774162,0.087346607,0.180872892,,,
625,0.116921936,0.171365924,0.260555071,0.451157068,,,
626,0.059866156,0.551644314,0.045872448,0.342617082,,,
627,0.161316297,0.102672029,0.592028685,0.143982988,,,
628,0.047119946,0.220031036,0.295207527,0.437641491,,,
629,0.132867587,0.256174219,0.167070769,0.443887425,,,
630,0.337674078,0.121603505,0.070056842,0.470665574,,,
631,0.27741794,0.120278546,0.183058645,0.419244869,,,
632,0.049578826,0.036580497,0.315284113,0.598556564,,,
633,0.548760231,0.056110171,0.085852568,0.30927703,,,
634,0.095045989,0.066966605,0.245734622,0.592252784,,,
635,0.154002431,0.158085864,0.076768944,0.611142761,,,
636,0.293385469,0.118872675,0.149620713,0.438121143,,,
637,0.037411783,0.238671837,0.415741804,0.308174575,,,
638,0.127737816,0.107938715,0.141631879,0.622691591,,,
639,0.39278608,0.047100516,0.077200434,0.482912969,,,
640,0.372905132,0.100928288,0.042391689,0.48377489,,,
641,0.212032006,0.089547808,0.396320695,0.302099492,,,
642,0.133505708,0.059480523,0.380745338,0.426268431,,,
643,0.048868085,0.165025222,0.295087093,0.4910196,,,
644,0.142474874,0.122559761,0.437853317,0.297112047,,,
645,0.280958013,0.14298185,0.117161608,0.458898529,,,
646,0.217504881,0.332274691,0.018936927,0.431283501,,,
647,0.276208637,0.237348462,0.178106583,0.308336319,,,
648,0.205025309,0.060351862,0.392948853,0.341673976,,,
649,0.065466179,0.439531311,0.214728007,0.280274503,,,
650,0.245721925,0.447837109,0.090938524,0.215502442,,,
651,0.301520561,0.359072342,0.060405387,0.27900171,,,
652,0.186560931,0.244690457,0.059238069,0.509510543,,,
653,0.398335733,0.126781919,0.05741047,0.417471878,,,
654,0.076501992,0.15784298,0.215586117,0.550068911,,,
655,0.09614456,0.398202342,0.351939885,0.153713213,,,
656,0.174286767,0.369335283,0.046676752,0.409701199,,,
657,0.263426564,0.315686811,0.0888119,0.332074725,,,
658,0.287574333,0.128465905,0.064172557,0.519787206,,,
659,0.148194718,0.217216071,0.301061544,0.333527667,,,
660,0.173584677,0.278351338,0.266697754,0.281366231,,,
661,0.032060617,0.058851777,0.579089828,0.329997778,,,
662,0.215959254,0.43807412,0.071073135,0.274893491,,,
663,0.046530209,0.064470197,0.264994523,0.624005071,,,
664,0.193057969,0.268308955,0.285288201,0.253344876,,,
665,0.305100648,0.093249476,0.121624316,0.48002556,,,
666,0.06873519,0.413305566,0.361083279,0.156875965,,,
667,0.042636726,0.122590946,0.283608701,0.551163626,,,
668,0.162803163,0.644184238,0.020632225,0.172380374,,,
669,0.217066312,0.112553863,0.315357355,0.35502247,,,
670,0.527912886,0.117833187,0.053118128,0.301135798,,,
671,0.069985386,0.419644713,0.24315398,0.267215921,,,
672,0.261984649,0.090359875,0.184089779,0.463565697,,,
673,0.396076854,0.400874581,0.022216094,0.18083247,,,
674,0.36133766,0.410360315,0.03664327,0.191658755,,,
675,0.149672608,0.114365654,0.491508075,0.244453663,,,
676,0.243649976,0.193059413,0.16889328,0.394397331,,,
677,0.070611559,0.703294741,0.046174891,0.179918809,,,
678,0.126115628,0.499296264,0.174712613,0.199875495,,,
679,0.270602889,0.113552074,0.220397931,0.395447106,,,
680,0.19973275,0.161924621,0.169904007,0.468438621,,,
681,0.031820447,0.794380787,0.040845834,0.132952932,,,
682,0.243031083,0.12235838,0.137004033,0.497606505,,,
683,0.125603791,0.348534237,0.071859803,0.454002169,,,
684,0.31172746,0.427229044,0.029547287,0.231496209,,,
685,0.515879675,0.32855572,0.088138354,0.06742625,,,
686,0.057815736,0.7298718,0.168211829,0.044100635,,,
687,0.316139439,0.084573758,0.502545805,0.096740998,,,
688,0.13514503,0.680655267,0.083638656,0.100561047,,,
689,0.060086217,0.153878834,0.692054329,0.093980621,,,
690,0.762974293,0.084860817,0.069300616,0.082864274,,,
691,0.278581008,0.493362208,0.128763307,0.099293477,,,
692,0.56736183,0.321482064,0.039499841,0.071656264,,,
693,0.209055638,0.455513432,0.194188709,0.141242221,,,
694,0.292448281,0.200479868,0.417234482,0.089837369,,,
695,0.073299212,0.527555799,0.321623269,0.07752172,,,
696,0.622675158,0.071344872,0.229423193,0.076556778,,,
697,0.680335201,0.104203507,0.133802911,0.081658382,,,
698,0.041454177,0.815617436,0.084722828,0.05820556,,,
699,0.263196263,0.155383767,0.422067321,0.159352649,,,
700,0.223783253,0.111681807,0.562934889,0.101600051,,,
701,0.539470898,0.239525349,0.09740113,0.123602623,,,
702,0.44526394,0.265348254,0.172946235,0.116441571,,,
703,0.231112728,0.377064152,0.139051912,0.252771208,,,
704,0.100957255,0.250437269,0.342199597,0.306405879,,,
705,0.503032643,0.163831717,0.06412747,0.26900817,,,
706,0.126161339,0.341078385,0.052587511,0.480172765,,,
707,0.385944733,0.1199097,0.213928696,0.280216872,,,
708,0.085136146,0.116590556,0.12816683,0.670106469,,,
709,0.140210983,0.108999115,0.111594164,0.639195738,,,
710,0.163991049,0.450527362,0.040860284,0.344621305,,,
711,0.055006555,0.260930447,0.438454784,0.245608213,,,
712,0.051546131,0.042639945,0.549137417,0.356676506,,,
713,0.349282917,0.198262182,0.045180381,0.407274521,,,
714,0.203650714,0.069543263,0.287461942,0.439344081,,,
715,0.285836904,0.202604834,0.273666701,0.237891561,,,
716,0.457704473,0.043473173,0.3096766,0.189145754,,,
717,0.098056112,0.302274073,0.33686926,0.262800554,,,
718,0.198075,0.159932843,0.047076017,0.59491614,,,
719,0.115785986,0.155235171,0.259868216,0.469110627,,,
720,0.07990774,0.245748871,0.259388893,0.414954497,,,
721,0.27439687,0.059793671,0.135194005,0.530615454,,,
722,0.387754371,0.059701813,0.306881464,0.245662353,,,
723,0.194249639,0.638539537,0.085963334,0.08124749,,,
724,0.10353188,0.230179426,0.537787142,0.128501553,,,
725,0.123509021,0.4072264,0.333768222,0.135496357,,,
726,0.412785221,0.363971719,0.103734965,0.119508096,,,
727,0.210913832,0.406305989,0.279285275,0.103494904,,,
728,0.146290347,0.364351573,0.362993015,0.126365066,,,
729,0.50011842,0.096191643,0.324203153,0.079486785,,,
730,0.415068345,0.138405051,0.265607196,0.180919409,,,
731,0.239803008,0.09262549,0.523456044,0.144115458,,,
732,0.459752025,0.130688973,0.223444197,0.186114805,,,
733,0.107475149,0.564323262,0.244807822,0.083393767,,,
734,0.396714692,0.533938965,0.024392688,0.044953655,,,
735,0.610913868,0.107613973,0.119852732,0.161619427,,,
736,0.138538952,0.365234984,0.237988256,0.258237808,,,
737,0.099197486,0.683975943,0.101331867,0.115494705,,,
738,0.49092793,0.261744404,0.124520264,0.122807402,,,
739,0.536257998,0.106941635,0.295055092,0.061745275,,,
740,0.056206428,0.663487142,0.230043685,0.050262745,,,
741,0.157142601,0.121922599,0.610910942,0.110023858,,,
742,0.367788252,0.11668517,0.171188882,0.344337696,,,
743,0.069443986,0.408232061,0.431825409,0.090498544,,,
744,0.145716292,0.378312848,0.14816981,0.32780105,,,
745,0.217639818,0.457503145,0.178502696,0.146354342,,,
746,0.045963174,0.444600781,0.380183311,0.129252733,,,
747,0.242786378,0.086360829,0.472981499,0.197871295,,,
748,0.107047173,0.203691076,0.520846443,0.168415309,,,
749,0.596622609,0.119892721,0.145329469,0.138155201,,,
750,0.442784711,0.290559012,0.144379073,0.122277205,,,
751,0.426353331,0.358484835,0.10936503,0.105796805,,,
752,0.234993625,0.261368997,0.155288752,0.348348626,,,
753,0.195045217,0.524426095,0.105670605,0.174858082,,,
754,0.252254743,0.118093898,0.366855111,0.262796248,,,
755,0.187280788,0.541739291,0.082741163,0.188238758,,,
756,0.10525504,0.226878892,0.384225554,0.283640514,,,
757,0.149323427,0.615302958,0.064153892,0.171219723,,,
758,0.144170698,0.165845268,0.460331927,0.229652107,,,
759,0.265371546,0.28304575,0.271685546,0.179897158,,,
760,0.04487106,0.06976957,0.731978496,0.153380874,,,
761,0.094959551,0.200870028,0.368645238,0.335525183,,,
762,0.105489605,0.261611306,0.253863963,0.379035126,,,
763,0.280810388,0.250811007,0.214625046,0.253753558,,,
764,0.051751227,0.462203977,0.321258334,0.164786462,,,
765,0.369187467,0.183170296,0.226411529,0.221230709,,,
766,0.28283314,0.119350038,0.311926827,0.285889995,,,
767,0.26950008,0.227630721,0.125668893,0.377200306,,,
768,0.036161588,0.623603109,0.067255754,0.272979549,,,
769,0.131710005,0.128360926,0.466219196,0.273709873,,,
770,0.093625039,0.47631451,0.091814591,0.338245859,,,
771,0.210860126,0.325587342,0.095154753,0.36839778,,,
772,0.075551771,0.239917799,0.524953323,0.159577107,,,
773,0.116036533,0.052240575,0.589378734,0.242344157,,,
774,0.150305437,0.499884743,0.088600125,0.261209695,,,
775,0.141998373,0.25164193,0.139001702,0.467357995,,,
776,0.101586152,0.05683881,0.621298715,0.220276323,,,
777,0.226133392,0.144226309,0.17313281,0.456507489,,,
778,0.137104618,0.24453546,0.184577613,0.433782309,,,
779,0.21130147,0.207189555,0.091971703,0.489537271,,,
780,0.381309877,0.073295713,0.407712828,0.137681582,,,
781,0.500751355,0.133213629,0.094105014,0.271930001,,,
782,0.24959823,0.224392396,0.100286905,0.425722469,,,
783,0.684741956,0.051269879,0.078517136,0.185471029,,,
784,0.147705008,0.473320428,0.136037237,0.242937326,,,
785,0.154276948,0.135923207,0.400598482,0.309201363,,,
786,0.339069511,0.143857408,0.13712226,0.379950821,,,
787,0.20045911,0.309605646,0.214313144,0.2756221,,,
788,0.316874902,0.052816265,0.503832242,0.126476591,,,
789,0.263296967,0.051853283,0.420383648,0.264466102,,,
790,0.308740642,0.12586842,0.290462025,0.274928913,,,
791,0.321801904,0.390633995,0.16094091,0.126623191,,,
792,0.283470885,0.08822727,0.498619084,0.129682761,,,
793,0.133233852,0.52616897,0.087581738,0.25301544,,,
794,0.349305279,0.164763834,0.229285721,0.256645166,,,
795,0.577457043,0.100445766,0.224261094,0.097836097,,,
796,0.056744418,0.742255885,0.031337092,0.169662605,,,
797,0.219054945,0.105423656,0.456352418,0.219168981,,,
798,0.059920751,0.06289182,0.519744705,0.357442725,,,
799,0.086161449,0.164396152,0.23990136,0.509541039,,,
800,0.208535394,0.133918756,0.024765929,0.632779921,,,
801,0.387060301,0.059398811,0.066677418,0.48686347,,,
802,0.470628001,0.099533798,0.06514206,0.36469614,,,
803,0.412974543,0.035206393,0.237641246,0.314177818,,,
804,0.18004836,0.093589774,0.231387022,0.494974844,,,
805,0.540001603,0.072728057,0.031561651,0.355708689,,,
806,0.041542365,0.377287509,0.141553932,0.439616194,,,
807,0.211875126,0.12281521,0.091156624,0.57415304,,,
808,0.132631642,0.071798091,0.037164065,0.758406202,,,
809,0.420864767,0.189346815,0.207307738,0.182480681,,,
810,0.179556377,0.099540504,0.067365801,0.653537319,,,
811,0.1476768,0.196023267,0.020463097,0.635836836,,,
812,0.243642245,0.219092924,0.102529414,0.434735417,,,
813,0.580586204,0.024035896,0.033349269,0.362028631,,,
