,Ch1,Ch2,Ch3,Ch4,,,,
465,0.69563906,0.068471929,0.058253305,0.177635706,,,,
466,0.247014508,0.268879655,0.151036848,0.333068989,,,,
467,0.20592718,0.202733693,0.406292754,0.185046373,,,,
468,0.187844856,0.043036717,0.556219881,0.212898547,,,,
469,0.714037602,0.053689869,0.063854284,0.168418244,,,,
470,0.57604609,0.113360998,0.14076636,0.169826552,,,,
471,0.166583737,0.532550134,0.157973558,0.142892571,,,,
472,0.248126664,0.600535986,0.070894337,0.080443013,,,,
473,0.141518365,0.413129833,0.095825549,0.349526252,,,,
474,0.195543535,0.486532692,0.181473436,0.136450337,,,,
475,0.238753443,0.159834232,0.382653257,0.218759068,,,,
476,0.44168738,0.282700144,0.088244627,0.18736785,,,,
477,0.225580041,0.090479679,0.31693202,0.36700826,,,,
478,0.501390842,0.091909567,0.187814405,0.218885186,,,,
479,0.303791048,0.350291152,0.113759757,0.232158043,,,,
480,0.254264466,0.152177803,0.215595832,0.377961899,,,,
481,0.346831663,0.153599588,0.176172476,0.323396273,,,,
482,0.463119161,0.171550736,0.193329949,0.172000154,,,,
483,0.086828174,0.115949615,0.242661628,0.554560584,,,,
484,0.110928185,0.178925224,0.538209627,0.171936964,,,,
485,0.052964618,0.395003804,0.312897356,0.239134223,,,,
486,0.166533804,0.277296893,0.129783561,0.426385742,,,,
487,0.046940349,0.114291212,0.596476865,0.242291574,,,,
488,0.056894849,0.294724178,0.414793934,0.23358704,,,,
489,0.230676905,0.118000146,0.398026603,0.253296346,,,,
490,0.166766611,0.241275369,0.126718654,0.465239366,,,,
491,0.522352482,0.086515916,0.21532088,0.175810722,,,,
492,0.170974054,0.065606604,0.39607472,0.367344622,,,,
493,0.515267508,0.209160803,0.057257416,0.218314274,,,,
494,0.213135465,0.160658422,0.251022203,0.37518391,,,,
495,0.521789394,0.296932862,0.121221038,0.060056706,,,,
496,0.112059994,0.456114823,0.380509762,0.051315421,,,,
497,0.334375617,0.214646962,0.411329436,0.039647984,,,,
498,0.475686286,0.306846958,0.140096133,0.077370623,,,,
499,0.140798488,0.649450261,0.11968046,0.090070792,,,,
500,0.846455327,0.036521914,0.072862177,0.044160582,,,,
501,0.311622545,0.248187472,0.367891057,0.072298925,,,,
502,0.631058159,0.159256139,0.117770355,0.091915346,,,,
503,0.381880559,0.546302923,0.039414943,0.032401575,,,,
504,0.70246045,0.175914837,0.068689675,0.052935038,,,,
505,0.574675469,0.161027944,0.226620403,0.037676183,,,,
506,0.669186936,0.132942041,0.165891217,0.031979806,,,,
507,0.315329088,0.524834318,0.108583358,0.051253237,,,,
508,0.080620995,0.21486245,0.665773701,0.038742854,,,,
509,0.280540325,0.411365157,0.280890822,0.027203697,,,,
510,0.447097844,0.078237379,0.431388884,0.043275893,,,,
511,0.116023536,0.743923503,0.095082038,0.044970923,,,,
512,0.598376313,0.295521704,0.053954402,0.052147581,,,,
513,0.151169846,0.3830783,0.399945132,0.065806723,,,,
514,0.503512878,0.252997018,0.070790105,0.172699998,,,,
515,0.109546624,0.549295043,0.244356584,0.096801749,,,,
516,0.067952496,0.597310221,0.090880986,0.243856296,,,,
517,0.078624292,0.413458144,0.111867087,0.396050477,,,,
518,0.449015702,0.145697855,0.202584252,0.202702192,,,,
519,0.34896938,0.137316542,0.248535864,0.265178214,,,,
520,0.207691808,0.549067428,0.069633748,0.173607016,,,,
521,0.501940368,0.229674148,0.041830754,0.22655473,,,,
522,0.182809774,0.246206654,0.350806893,0.220176679,,,,
523,0.134279534,0.613268397,0.071161693,0.181290376,,,,
524,0.075808837,0.673061481,0.106962221,0.144167462,,,,
525,0.119237124,0.428742419,0.155864016,0.296156442,,,,
526,0.244858674,0.290151193,0.18276611,0.282224023,,,,
527,0.413124012,0.268212739,0.175177234,0.143486014,,,,
528,0.036316446,0.655756088,0.088219979,0.219707488,,,,
529,0.076819189,0.552190499,0.064768727,0.306221585,,,,
530,0.058516601,0.424136167,0.304796973,0.212550259,,,,
531,0.151653129,0.641491865,0.066259337,0.14059567,,,,
532,0.206208945,0.246691868,0.379359655,0.167739532,,,,
533,0.432929056,0.039460917,0.310036666,0.217573362,,,,
534,0.135304817,0.363004172,0.247810514,0.253880497,,,,
535,0.084903314,0.409897917,0.08427379,0.420924978,,,,
536,0.376433366,0.22091337,0.108687172,0.293966091,,,,
537,0.188593673,0.513030088,0.071849299,0.226526941,,,,
538,0.066965891,0.300710398,0.091074296,0.541249415,,,,
539,0.076342702,0.644422701,0.138236358,0.140998239,,,,
540,0.235605753,0.231253032,0.262891308,0.270249908,,,,
541,0.100443606,0.450883188,0.191336627,0.257336579,,,,
542,0.226209853,0.058760367,0.475623689,0.23940609,,,,
543,0.37385236,0.245555666,0.064115982,0.316475992,,,,
544,0.312333265,0.205954396,0.228215487,0.253496853,,,,
545,0.282363654,0.441529486,0.147903119,0.128203741,,,,
546,0.059914006,0.346086472,0.417186994,0.176812528,,,,
547,0.120590827,0.110100716,0.356101176,0.413207281,,,,
548,0.195573845,0.481978345,0.155457485,0.166990325,,,,
549,0.582359437,0.174581832,0.027990638,0.215068093,,,,
550,0.057529374,0.467576019,0.106861169,0.368033438,,,,
551,0.076120172,0.496966359,0.260867895,0.166045574,,,,
552,0.187178866,0.528476325,0.034750976,0.249593833,,,,
553,0.037921135,0.213352766,0.458934203,0.289791895,,,,
554,0.046252677,0.104192294,0.498985142,0.350569888,,,,
555,0.114608333,0.367895649,0.072629466,0.444866553,,,,
556,0.046162287,0.314355657,0.301115285,0.338366771,,,,
557,0.073272247,0.230544549,0.278918178,0.417265025,,,,
558,0.153607621,0.089474582,0.476048051,0.280869745,,,,
559,0.0216323,0.539558791,0.195060507,0.243748402,,,,
560,0.253259707,0.320208347,0.216645609,0.209886338,,,,
561,0.273479164,0.396773772,0.121237175,0.20850989,,,,
562,0.102472907,0.658884261,0.060554655,0.178088178,,,,
563,0.081662243,0.594513292,0.042909769,0.280914695,,,,
564,0.019362609,0.526725393,0.306443278,0.14746872,,,,
565,0.470012163,0.18394784,0.075703639,0.270336358,,,,
566,0.14689369,0.454344908,0.108267789,0.290493613,,,,
567,0.073814895,0.328753647,0.340788593,0.256642865,,,,
568,0.180480426,0.170126944,0.420586342,0.228806288,,,,
569,0.349284186,0.110453697,0.195180119,0.345081998,,,,
570,0.118820795,0.174293982,0.188234814,0.51865041,,,,
571,0.030416025,0.314184668,0.440947086,0.214452221,,,,
572,0.067069818,0.038905226,0.582481846,0.311543109,,,,
573,0.371241047,0.153442354,0.055378682,0.419937918,,,,
574,0.24415434,0.217174742,0.351502411,0.187168508,,,,
575,0.275650827,0.086140849,0.150668833,0.487539491,,,,
576,0.066451428,0.308117709,0.122519087,0.502911776,,,,
577,0.115715305,0.167047643,0.243639088,0.473597964,,,,
578,0.362246986,0.073408641,0.101366758,0.462977614,,,,
579,0.190427883,0.163653244,0.264945927,0.380972946,,,,
580,0.136485658,0.225625753,0.195855431,0.442033158,,,,
581,0.309115101,0.09378325,0.257123059,0.33997859,,,,
582,0.188094809,0.211261723,0.328555146,0.272088322,,,,
583,0.316305463,0.085070218,0.075783586,0.522840733,,,,
584,0.108041732,0.488848381,0.033252732,0.369857156,,,,
585,0.190515856,0.246283636,0.152452428,0.41074808,,,,
586,0.272929161,0.295556819,0.046249369,0.385264652,,,,
587,0.410409426,0.142438615,0.046180488,0.400971471,,,,
588,0.080573866,0.211641781,0.238102798,0.469681555,,,,
589,0.369726612,0.039251701,0.279441589,0.311580098,,,,
590,0.273853214,0.208435064,0.046586768,0.471124954,,,,
591,0.135952703,0.093967376,0.149611998,0.620467923,,,,
592,0.035825525,0.272790152,0.107555664,0.583828659,,,,
593,0.063945418,0.171765954,0.179763211,0.584525418,,,,
594,0.275411552,0.052571078,0.207768996,0.464248373,,,,
595,0.138593775,0.106990334,0.222922,0.53149389,,,,
596,0.068652333,0.208978926,0.312716365,0.409652376,,,,
597,0.109057126,0.071503781,0.102960753,0.71647834,,,,
598,0.048470086,0.180236515,0.299297219,0.471996179,,,,
599,0.037864692,0.11178695,0.239914661,0.610433697,,,,
600,0.163065574,0.104580205,0.16327851,0.569075711,,,,
601,0.237504837,0.212859363,0.0967695,0.4528663,,,,
602,0.085745323,0.089205637,0.254795463,0.570253577,,,,
603,0.158202114,0.026225366,0.347446622,0.468125898,,,,
604,0.065060246,0.110027542,0.440272866,0.384639346,,,,
605,0.032397972,0.106572697,0.27298383,0.588045501,,,,
606,0.061532004,0.041194151,0.437074979,0.460198867,,,,
607,0.074875932,0.098786227,0.027414279,0.798923562,,,,
608,0.056213483,0.109006672,0.185052873,0.649726972,,,,
609,0.155399147,0.089481596,0.396267892,0.358851365,,,,
610,0.045242903,0.513070665,0.141425769,0.300260663,,,,
611,0.050715153,0.112104506,0.481051455,0.356128886,,,,
612,0.10234821,0.584227614,0.051357906,0.26206627,,,,
613,0.122725464,0.426208423,0.142832015,0.308234098,,,,
614,0.486211131,0.053099535,0.110257281,0.350432053,,,,
615,0.108908649,0.491784694,0.048233671,0.351072986,,,,
616,0.084714106,0.131323202,0.470725508,0.313237184,,,,
617,0.088967915,0.157296115,0.468420348,0.285315621,,,,
618,0.223482637,0.229724811,0.135003246,0.411789306,,,,
619,0.15099137,0.139047503,0.308155986,0.401805141,,,,
620,0.075658609,0.0568107,0.558266187,0.309264504,,,,
621,0.272808983,0.069112973,0.185545537,0.472532507,,,,
622,0.45146307,0.141911819,0.123818721,0.28280639,,,,
623,0.029258242,0.366104411,0.308914643,0.295722704,,,,
624,0.362980708,0.347316981,0.094706515,0.194995796,,,,
625,0.107697095,0.15853859,0.271838587,0.461925729,,,,
626,0.06225957,0.465158082,0.047030162,0.425552187,,,,
627,0.152605671,0.094557004,0.599211346,0.15362598,,,,
628,0.057670157,0.220596861,0.233872117,0.487860865,,,,
629,0.160041838,0.252793447,0.175215589,0.411949126,,,,
630,0.368108458,0.1128395,0.062649328,0.456402714,,,,
631,0.283396914,0.112033745,0.195501956,0.409067385,,,,
632,0.046802362,0.032557206,0.300360191,0.620280242,,,,
633,0.616002338,0.0470866,0.080205966,0.256705096,,,,
634,0.121292373,0.058431123,0.227542485,0.59273402,,,,
635,0.186099955,0.114383747,0.058052799,0.641463499,,,,
636,0.323279333,0.088816597,0.120742205,0.467161865,,,,
637,0.04297702,0.220388253,0.456107017,0.28052771,,,,
638,0.152677733,0.105444074,0.148618378,0.593259815,,,,
639,0.449750105,0.040497047,0.072965187,0.436787662,,,,
640,0.418735298,0.087856399,0.036878999,0.456529303,,,,
641,0.253099184,0.085867945,0.348774969,0.312257902,,,,
642,0.152664691,0.048618107,0.401180753,0.397536448,,,,
643,0.059704541,0.158498384,0.317602386,0.464194689,,,,
644,0.153419691,0.108526896,0.4087813,0.329272113,,,,
645,0.288630759,0.139395181,0.124047077,0.447926984,,,,
646,0.249943515,0.269372114,0.016064839,0.464619533,,,,
647,0.262337855,0.230064193,0.190630347,0.316967604,,,,
648,0.157441717,0.061248949,0.328881674,0.45242766,,,,
649,0.055745318,0.435499511,0.224910058,0.283845112,,,,
650,0.23889813,0.429243038,0.098406353,0.233452479,,,,
651,0.274923431,0.301428398,0.05369813,0.369950041,,,,
652,0.173852241,0.238149186,0.061337558,0.526661015,,,,
653,0.340665008,0.126319759,0.054266561,0.478748672,,,,
654,0.067388203,0.152019156,0.215225184,0.565367457,,,,
655,0.073255933,0.369373752,0.345140308,0.212230008,,,,
656,0.17039161,0.312259684,0.048422324,0.468926382,,,,
657,0.23262111,0.25989506,0.072467515,0.435016314,,,,
658,0.263001448,0.097686543,0.06507584,0.57423617,,,,
659,0.134735974,0.216295115,0.272308048,0.376660863,,,,
660,0.140477809,0.27178006,0.260742681,0.32699945,,,,
661,0.027574923,0.052383183,0.595219342,0.324822551,,,,
662,0.210397368,0.368623257,0.065272349,0.355707026,,,,
663,0.042233191,0.061093378,0.266593594,0.630079838,,,,
664,0.190151392,0.239216145,0.293794099,0.276838364,,,,
665,0.270298214,0.072880588,0.114577046,0.542244152,,,,
666,0.076048723,0.351055121,0.405563976,0.16733218,,,,
667,0.053442517,0.131997767,0.338425961,0.476133755,,,,
668,0.200221043,0.642261022,0.021896231,0.135621704,,,,
669,0.227600247,0.106000391,0.35173152,0.314667842,,,,
670,0.573033145,0.101136372,0.048527918,0.277302564,,,,
671,0.080368038,0.439028074,0.252780658,0.22782323,,,,
672,0.331668412,0.090137229,0.202153051,0.376041309,,,,
673,0.471343071,0.343195594,0.022260277,0.163201058,,,,
674,0.437686417,0.363439227,0.03889191,0.159982446,,,,
675,0.165303082,0.097074434,0.530609603,0.207012882,,,,
676,0.310947163,0.177391703,0.186812428,0.324848707,,,,
677,0.090018531,0.713051842,0.041551033,0.155378594,,,,
678,0.15358879,0.507091798,0.174650529,0.164668883,,,,
679,0.319972371,0.100559724,0.241654067,0.337813838,,,,
680,0.207529585,0.154185642,0.149704861,0.488579912,,,,
681,0.038778747,0.817391405,0.042143982,0.101685865,,,,
682,0.319238255,0.10427685,0.12859773,0.447887165,,,,
683,0.160847761,0.368248041,0.085185924,0.385718273,,,,
684,0.410568649,0.350224938,0.031690126,0.207516287,,,,
685,0.523581553,0.318360226,0.092219773,0.065838447,,,,
686,0.066386908,0.706665323,0.16461645,0.062331319,,,,
687,0.337437618,0.067492074,0.489888467,0.10518184,,,,
688,0.129371633,0.675646901,0.09156931,0.103412156,,,,
689,0.057671147,0.136382518,0.713822525,0.092123811,,,,
690,0.753863108,0.084319646,0.070330415,0.09148683,,,,
691,0.275336245,0.5009498,0.128077522,0.095636433,,,,
692,0.578690854,0.303948518,0.03520348,0.082157148,,,,
693,0.224447752,0.448435907,0.186099497,0.141016843,,,,
694,0.249934993,0.206378569,0.433163183,0.110523255,,,,
695,0.078603958,0.527207159,0.31863083,0.075558053,,,,
696,0.642339675,0.063687074,0.219880638,0.074092613,,,,
697,0.653400683,0.097946805,0.146129769,0.102522743,,,,
698,0.040991155,0.814999845,0.087548273,0.056460727,,,,
699,0.249720356,0.156412215,0.418037795,0.175829634,,,,
700,0.243595495,0.091053631,0.551076665,0.114274209,,,,
701,0.513472535,0.238574196,0.111534821,0.136418449,,,,
702,0.463082715,0.245751251,0.169618135,0.121547899,,,,
703,0.258119255,0.317441358,0.128161674,0.296277714,,,,
704,0.091806985,0.279284503,0.354475672,0.27443284,,,,
705,0.517190168,0.193041746,0.064982011,0.224786074,,,,
706,0.138001263,0.351743203,0.050516363,0.459739171,,,,
707,0.419181597,0.139523756,0.227837029,0.213457617,,,,
708,0.10133236,0.128370011,0.128403687,0.641893942,,,,
709,0.173936075,0.136965032,0.135456098,0.553642795,,,,
710,0.171935405,0.505157823,0.045334831,0.277571941,,,,
711,0.049215183,0.297360371,0.458809064,0.194615382,,,,
712,0.05374079,0.048248346,0.577979072,0.320031792,,,,
713,0.390678166,0.237088108,0.038540648,0.333693079,,,,
714,0.235812408,0.080069917,0.312586604,0.371531071,,,,
715,0.307550872,0.229846133,0.275082881,0.187520114,,,,
716,0.400468047,0.052694818,0.362075055,0.18476208,,,,
717,0.115982776,0.316325971,0.323753364,0.243937889,,,,
718,0.214392682,0.177522109,0.050231108,0.557854101,,,,
719,0.128578783,0.187100495,0.305858795,0.378461927,,,,
720,0.07789421,0.278107568,0.304733803,0.339264419,,,,
721,0.279733511,0.06615462,0.146833136,0.507278733,,,,
722,0.417428181,0.069132237,0.32475257,0.188687012,,,,
723,0.178568059,0.636372588,0.096185501,0.088873852,,,,
724,0.097512501,0.224108969,0.507208707,0.171169823,,,,
725,0.09106408,0.397580445,0.338571383,0.172784091,,,,
726,0.395311076,0.357154219,0.103088907,0.144445798,,,,
727,0.198556283,0.379354886,0.276713434,0.145375398,,,,
728,0.154046046,0.337120098,0.355339187,0.15349467,,,,
729,0.445753166,0.086329576,0.369459071,0.098458186,,,,
730,0.348516239,0.144474663,0.275378299,0.231630799,,,,
731,0.218731462,0.083073537,0.543866295,0.154328705,,,,
732,0.447080125,0.113904477,0.214880701,0.224134697,,,,
733,0.090329959,0.565294544,0.252035409,0.092340088,,,,
734,0.339158671,0.573818183,0.024151989,0.062871156,,,,
735,0.585456512,0.105594504,0.130902602,0.178046382,,,,
736,0.133864885,0.313290396,0.264045815,0.288798903,,,,
737,0.103743638,0.614725867,0.124381829,0.157148666,,,,
738,0.455715466,0.253277025,0.135422345,0.155585164,,,,
739,0.47773893,0.093457867,0.34687574,0.081927462,,,,
740,0.050683286,0.660804668,0.234432868,0.054079178,,,,
741,0.137031501,0.102911556,0.610426019,0.149630924,,,,
742,0.381329066,0.120972424,0.148364944,0.349333566,,,,
743,0.058417574,0.487682681,0.359533462,0.094366283,,,,
744,0.157166088,0.323886936,0.139700451,0.379246525,,,,
745,0.214877321,0.48498768,0.171158934,0.128976065,,,,
746,0.046220129,0.518856089,0.312339559,0.122584224,,,,
747,0.252336668,0.096677539,0.469316873,0.18166892,,,,
748,0.105019583,0.19929045,0.506093189,0.189596778,,,,
749,0.596566545,0.119983849,0.145873634,0.137575971,,,,
750,0.43557692,0.294214571,0.150768671,0.119439838,,,,
751,0.454821033,0.341223364,0.092212051,0.111743551,,,,
752,0.232950449,0.292492393,0.151781528,0.32277563,,,,
753,0.209859865,0.509150461,0.096350274,0.184639399,,,,
754,0.236149975,0.127530105,0.360687873,0.275632047,,,,
755,0.171509528,0.545579915,0.067885787,0.21502477,,,,
756,0.108163995,0.247535159,0.380864699,0.263436147,,,,
757,0.135374951,0.653759908,0.055007994,0.155857147,,,,
758,0.142103435,0.166011628,0.461505591,0.230379346,,,,
759,0.239247169,0.262917543,0.281108581,0.216726707,,,,
760,0.041611546,0.077373381,0.740934837,0.140080235,,,,
761,0.114100003,0.201655908,0.359735087,0.324509002,,,,
762,0.118854899,0.254998205,0.29157646,0.334570436,,,,
763,0.351190361,0.211510809,0.224522727,0.212776104,,,,
764,0.064414022,0.457143968,0.348641626,0.129800384,,,,
765,0.362467682,0.177328599,0.241390881,0.218812839,,,,
766,0.3420458,0.109077293,0.31035115,0.238525757,,,,
767,0.327475356,0.209237354,0.144879084,0.318408206,,,,
768,0.040105436,0.621985451,0.074231233,0.263677881,,,,
769,0.161044148,0.127995299,0.496685537,0.214275016,,,,
770,0.116629385,0.490864367,0.089442206,0.303064041,,,,
771,0.252884013,0.329264871,0.09837437,0.319476746,,,,
772,0.083323775,0.238334962,0.525995504,0.152345758,,,,
773,0.15306044,0.049211292,0.586781023,0.210947245,,,,
774,0.16887563,0.496269454,0.098819559,0.236035357,,,,
775,0.181931016,0.272725801,0.158640304,0.386702879,,,,
776,0.125859987,0.053472813,0.64281324,0.17785396,,,,
777,0.290025363,0.136610158,0.161761986,0.411602494,,,,
778,0.173836587,0.225639006,0.209248097,0.39127631,,,,
779,0.253599116,0.196516608,0.09674365,0.453140626,,,,
780,0.374054172,0.072220081,0.42436775,0.129357996,,,,
781,0.540824124,0.132140776,0.088781251,0.23825385,,,,
782,0.266580664,0.261699081,0.09716759,0.374552664,,,,
783,0.662230934,0.05764796,0.068069217,0.212051889,,,,
784,0.138959817,0.503789315,0.137801086,0.219449783,,,,
785,0.143309571,0.134552722,0.40865103,0.313486677,,,,
786,0.36176314,0.167960267,0.140328608,0.329947985,,,,
787,0.21509298,0.34583652,0.204380457,0.234690043,,,,
788,0.326989539,0.052900553,0.46418312,0.155926788,,,,
789,0.290535156,0.058838165,0.404359811,0.246266868,,,,
790,0.326006788,0.150832947,0.25695895,0.266201315,,,,
791,0.30068094,0.444903446,0.138246011,0.116169602,,,,
792,0.356634796,0.102489273,0.396158967,0.144716963,,,,
793,0.130043717,0.567500798,0.076133558,0.226321926,,,,
794,0.37358033,0.187998916,0.220075426,0.218345329,,,,
795,0.561836966,0.116739223,0.199460001,0.12196381,,,,
796,0.053084097,0.789832481,0.026546579,0.130536843,,,,
797,0.246950155,0.123328884,0.396277807,0.233443155,,,,
798,0.06600381,0.074121355,0.535343446,0.324531389,,,,
