No,Ch1,Ch2,Ch3,Ch4
10019,0.357980238,0.153325194,0.228929115,0.259765454
10020,0.20215183,0.576210128,0.061082257,0.160555785
10021,0.499326613,0.247423256,0.037718687,0.215531444
10022,0.188782896,0.273333842,0.322454253,0.215429009
10023,0.130873176,0.637811122,0.062096375,0.169219327
10024,0.073697145,0.700486644,0.09300145,0.132814761
10025,0.118953652,0.459296622,0.13836189,0.283387835
10026,0.246338872,0.317474095,0.16502977,0.271157263
10027,0.4138049,0.291114083,0.157387381,0.137693636
10028,0.035373414,0.683831496,0.076733139,0.204061951
10029,0.075544086,0.582844069,0.056890449,0.284721395
10030,0.059214158,0.460357784,0.27492458,0.205503477
10031,0.146940911,0.666429986,0.057466551,0.129162552
10032,0.212510992,0.273175621,0.34850814,0.165805247
10033,0.459346082,0.036466757,0.30015784,0.204029322
10034,0.150528266,0.347149079,0.250622055,0.251700599
10035,0.094841264,0.396730718,0.086019793,0.422408225
10036,0.406204274,0.206063341,0.107658048,0.280074337
10037,0.209977326,0.492161104,0.073743314,0.224118256
10038,0.075953253,0.291815329,0.094028503,0.538202915
10039,0.086866379,0.628717636,0.142911547,0.141504437
10040,0.257658127,0.217921444,0.260960583,0.263459847
10041,0.113351327,0.434502937,0.195760553,0.256385182
10042,0.245121099,0.055762756,0.468359423,0.230756721
10043,0.402658739,0.228750173,0.063101575,0.305489513
10044,0.337881594,0.193159657,0.225818397,0.243140351
10045,0.30872889,0.417801542,0.148252682,0.125216887
10046,0.06725606,0.333150431,0.423041664,0.176551846
10047,0.133122707,0.105259983,0.358139452,0.403477858
10048,0.217230874,0.459875741,0.157726514,0.165166871
10049,0.612599353,0.159666847,0.027163225,0.200570574
10050,0.065334522,0.455659625,0.109830786,0.369175067
10051,0.086337458,0.480578729,0.267241787,0.165842026
10052,0.219518109,0.502266905,0.027981179,0.250233807
10053,0.049191559,0.22546352,0.405278694,0.320066227
10054,0.060371453,0.110814782,0.441904953,0.386908812
10055,0.134718214,0.354380875,0.058807565,0.452093346
10056,0.058418485,0.321770477,0.258342508,0.36146853
10057,0.090106951,0.231468438,0.235833539,0.442591072
10058,0.193418512,0.091781367,0.411371081,0.303429039
10059,0.027132071,0.546299173,0.166584028,0.259984729
10060,0.300124983,0.310368332,0.175868412,0.213638273
10061,0.318291356,0.377367947,0.097346016,0.206994682
10062,0.122920012,0.643470658,0.049715073,0.183894257
10063,0.097577051,0.580145805,0.035336614,0.28694053
10064,0.024938284,0.546622389,0.26768767,0.160751657
10065,0.51858278,0.167486229,0.057853755,0.256077235
10066,0.174312766,0.439759473,0.088219695,0.297708066
10067,0.092486165,0.336483611,0.293595395,0.277434829
10068,0.22401081,0.173858674,0.357527363,0.244603152
10069,0.401583438,0.10400137,0.154023449,0.340391742
10070,0.143125947,0.172275569,0.155199614,0.529398869
10071,0.028966417,0.287980275,0.407827144,0.275226163
10072,0.061704319,0.034802191,0.521455923,0.382037568
10073,0.325093188,0.131570268,0.048085587,0.495250958
10074,0.232520028,0.198859493,0.326375264,0.242245214
10075,0.237225469,0.072514959,0.127914575,0.562344997
10076,0.057440909,0.257524408,0.103433233,0.581601449
10077,0.100463642,0.1397656,0.205655026,0.554115733
10078,0.311611685,0.061827313,0.085666971,0.540894031
10079,0.170098392,0.141290964,0.23209427,0.456516374
10080,0.119571497,0.191034867,0.16817646,0.521217175
10081,0.27924356,0.082584356,0.22682624,0.411345844
10082,0.173512304,0.19009965,0.297905065,0.338482981
10083,0.270577427,0.070599515,0.063626955,0.595196104
10084,0.097151063,0.427077225,0.029587911,0.446183801
10085,0.167451232,0.210504796,0.131754296,0.490289676
10086,0.242982773,0.255197759,0.040813162,0.461006305
10087,0.360463187,0.122441981,0.040419805,0.476675027
10088,0.070940195,0.178191242,0.202723452,0.548145111
10089,0.332781193,0.034877442,0.249167059,0.383174307
10090,0.279967607,0.237638137,0.060070689,0.422323567
10091,0.140352323,0.108429514,0.192941351,0.558276813
10092,0.036801455,0.308176368,0.137730433,0.517291743
10093,0.064484231,0.192607419,0.226201408,0.516706942
10094,0.274753796,0.059021254,0.259863217,0.406361733
10095,0.138872719,0.120223734,0.277711322,0.463192226
10096,0.065555215,0.222266898,0.369498426,0.342679461
10097,0.115117769,0.084571511,0.135854232,0.664456488
10098,0.047337824,0.194725762,0.358241219,0.399695195
10099,0.038561576,0.125587068,0.301975288,0.533876067
10100,0.166616262,0.120125876,0.206600681,0.506657182
10101,0.239076553,0.238782556,0.121797127,0.400343763
10102,0.085925041,0.100171123,0.317501382,0.496402454
10103,0.153772807,0.028685456,0.419693841,0.397847895
10104,0.061339775,0.114328462,0.508938622,0.315393141
10105,0.032541817,0.118805549,0.337835155,0.510817479
10106,0.058630565,0.043889464,0.515880075,0.381599896
10107,0.082160849,0.120955274,0.037698254,0.759185623
10108,0.057970393,0.124691788,0.234911808,0.582426012
10109,0.171978105,0.088405638,0.38772244,0.351893817
10110,0.051264311,0.509946247,0.142292074,0.296497367
10111,0.057047666,0.112212843,0.479835928,0.350903563
10112,0.11448316,0.574554613,0.051207534,0.259754693
10113,0.136205696,0.419801426,0.141133962,0.302858915
10114,0.515409738,0.050271059,0.103895058,0.330424145
10115,0.12159884,0.48467929,0.04795286,0.34576901
10116,0.095384675,0.130862953,0.466076275,0.307676096
10117,0.099223525,0.156474464,0.462204515,0.282097496
10118,0.245500604,0.223017755,0.131515168,0.399966473
10119,0.168385568,0.136165293,0.302215691,0.393233447
10120,0.085429969,0.056388647,0.550213761,0.307967623
10121,0.298633874,0.067059283,0.180639433,0.45366741
10122,0.48161619,0.134333019,0.117714111,0.26633668
10123,0.033342561,0.364163214,0.307931726,0.294562499
10124,0.38888906,0.332222218,0.091055809,0.187832912
10125,0.121001503,0.157096065,0.27086169,0.451040742
10126,0.070280712,0.461825684,0.046968259,0.420925345
10127,0.169100765,0.093023629,0.586573941,0.151301665
10128,0.042836375,0.178132875,0.192968635,0.586062115
10129,0.122722554,0.211141906,0.150732314,0.515403226
10130,0.280589797,0.094994239,0.054056603,0.570359361
10131,0.219083498,0.09548354,0.170154976,0.515277986
10132,0.033180376,0.025338817,0.237170319,0.704310488
10133,0.521672959,0.043834139,0.076660991,0.357831911
10134,0.086271845,0.046045452,0.182875956,0.684806746
10135,0.130874304,0.088177317,0.045967167,0.734981212
10136,0.245359935,0.074047064,0.103269806,0.577323196
10137,0.034362532,0.191584302,0.406697394,0.367355771
10138,0.108747588,0.082978728,0.119485656,0.688788028
10139,0.349357821,0.034813276,0.063925512,0.551903391
10140,0.319347357,0.07413035,0.031921909,0.574600384
10141,0.203088194,0.076083526,0.312529215,0.408299065
10142,0.117132954,0.041263061,0.343402507,0.498201478
10143,0.044601053,0.128865179,0.264302924,0.562230844
10144,0.121444153,0.093846971,0.361067048,0.423641828
10145,0.219492759,0.11662241,0.107020017,0.556864813
10146,0.189160701,0.223530871,0.013792184,0.573516244
10147,0.329538598,0.23562775,0.182759586,0.252074066
10148,0.211996346,0.068041101,0.334442074,0.385520479
10149,0.074279859,0.467160819,0.224498706,0.234060616
10150,0.294900893,0.429520612,0.092060069,0.183518425
10151,0.344667341,0.310122144,0.051526256,0.29368426
10152,0.232987782,0.260746761,0.062830019,0.443435438
10153,0.430321046,0.1319308,0.052446721,0.385301432
10154,0.094341955,0.175284805,0.228219037,0.502154203
10155,0.094878116,0.390950551,0.338373793,0.17579754
10156,0.224958398,0.336801711,0.048838207,0.389401684
10157,0.302040199,0.274337147,0.07151613,0.352106524
10158,0.348998787,0.106367447,0.066139211,0.478494555
10159,0.178233282,0.233474767,0.272236923,0.316055028
10160,0.182960042,0.289809234,0.256811438,0.270419285
10161,0.03827257,0.059256661,0.619525538,0.282945231
10162,0.268164172,0.38135032,0.063380312,0.287105196
10163,0.061596611,0.072978,0.293144374,0.572281015
10164,0.242904462,0.24992307,0.284234638,0.22293783
10165,0.356097128,0.078554538,0.11413374,0.451214594
10166,0.06922522,0.382865498,0.375551123,0.172358159
10167,0.049597859,0.147233623,0.317405847,0.485762671
10168,0.173475364,0.674173058,0.019681429,0.132670149
10169,0.212027588,0.121091277,0.33659373,0.330287406
10170,0.539478578,0.116576315,0.047321169,0.296623938
10171,0.071852468,0.471896993,0.230733177,0.225517363
10172,0.308452902,0.102200096,0.193154178,0.396192824
10173,0.430269705,0.379777159,0.021055083,0.168898053
10174,0.398117236,0.400654497,0.036707655,0.164520612
10175,0.156668893,0.111521469,0.511757664,0.220051974
10176,0.287535157,0.199666205,0.176832998,0.33596564
10177,0.077193596,0.737316335,0.036510787,0.148979282
10178,0.136334775,0.542588603,0.157878747,0.163197875
10179,0.297590671,0.11449119,0.230984546,0.356933593
10180,0.189974554,0.171456481,0.140127232,0.498441733
10181,0.0330963,0.833261556,0.036881183,0.096760961
10182,0.296415113,0.117470134,0.122029173,0.464085581
10183,0.143196517,0.395636104,0.077799457,0.383367922
10184,0.37189095,0.385648659,0.029740434,0.212719957
10185,0.514365574,0.309792794,0.096294682,0.079546949
10186,0.066426316,0.685624366,0.172522625,0.075426693
10187,0.320307289,0.06390624,0.49321107,0.122575402
10188,0.127397784,0.652397178,0.095980832,0.124224206
10189,0.054620923,0.127388837,0.712321132,0.105669108
10190,0.733606168,0.082429106,0.073336839,0.110627888
10191,0.270411976,0.482098022,0.133290011,0.114199991
10192,0.567294471,0.296266863,0.036948055,0.099490611
10193,0.216709652,0.427500429,0.189900085,0.165889833
10194,0.238257781,0.195337429,0.437360564,0.129044227
10195,0.076957267,0.504893563,0.327639841,0.090509329
10196,0.62226155,0.061699731,0.226970693,0.089068025
10197,0.631754983,0.095094368,0.151179437,0.121971212
10198,0.041221474,0.796171059,0.093482887,0.06912458
10199,0.235555431,0.146151859,0.415140186,0.203152523
10200,0.230798447,0.08547443,0.551119005,0.132608118
10201,0.494640402,0.229330578,0.115133512,0.160895508
10202,0.445209745,0.23591026,0.17404407,0.144835925
10203,0.24253165,0.294469377,0.127183101,0.335815871
10204,0.073798652,0.292294235,0.335021958,0.298885154
10205,0.449399454,0.219187086,0.067147493,0.264265966
10206,0.10841383,0.357176946,0.047020176,0.487389047
10207,0.360248682,0.157003429,0.234564273,0.248183616
10208,0.079262041,0.12967864,0.118298129,0.67276119
10209,0.138140288,0.141788302,0.12763193,0.592439481
10210,0.137199342,0.520584769,0.043143418,0.299072471
10211,0.040106117,0.309491479,0.437453579,0.212948825
10212,0.04383312,0.051610464,0.551328026,0.35322839
10213,0.32623406,0.257276291,0.038544881,0.377944768
10214,0.194261617,0.086325404,0.304589851,0.414823128
10215,0.259666678,0.251896154,0.274895092,0.213542075
10216,0.347969612,0.060049135,0.373867342,0.218113911
10217,0.093562314,0.330537993,0.307148977,0.268750716
10218,0.171029079,0.183361928,0.047904579,0.597704414
10219,0.103937284,0.196124156,0.290578773,0.409359788
10220,0.062436609,0.285510212,0.286917172,0.365136007
10221,0.226809966,0.07056052,0.141503509,0.561126005
10222,0.363734885,0.079121523,0.335537088,0.221606503
10223,0.194778696,0.612900861,0.108485607,0.083834836
10224,0.10120604,0.205360809,0.53969851,0.153734641
10225,0.096882925,0.373646165,0.369028296,0.160442614
10226,0.419393128,0.335068372,0.113437491,0.132101009
10227,0.209001797,0.354754049,0.302452309,0.133791846
10228,0.160753095,0.314066632,0.385736533,0.13944374
10229,0.449566573,0.077815591,0.385722662,0.086895174
10230,0.360965679,0.134673398,0.295214453,0.20914647
10231,0.222299141,0.075208649,0.566749238,0.135742973
10232,0.461044451,0.105026936,0.231448583,0.202480029
10233,0.097126661,0.536192992,0.280622146,0.086058202
10234,0.364652342,0.548420991,0.02714845,0.059778217
10235,0.60252379,0.097222537,0.140417035,0.159836638
10236,0.143540021,0.298809062,0.291656897,0.26599402
10237,0.113938293,0.595430036,0.141635429,0.148996242
10238,0.47418883,0.236525597,0.146964761,0.142320812
10239,0.481579924,0.084125982,0.362167489,0.072126604
10240,0.054932658,0.63150601,0.262636145,0.050925187
10241,0.138472398,0.092622385,0.637462017,0.131443199
10242,0.40957013,0.128404485,0.130598424,0.33142696
10243,0.064380972,0.522709434,0.32073111,0.092178485
10244,0.170600016,0.34472436,0.124373092,0.360302532
10245,0.227981735,0.502657879,0.14895603,0.120404356
10246,0.05052442,0.551952315,0.278645746,0.118877518
10247,0.282748388,0.106910502,0.430258883,0.180082226
10248,0.119279916,0.221721614,0.469814744,0.189183726
10249,0.623509211,0.123272077,0.125561369,0.127657343
10250,0.456330706,0.30247104,0.130481123,0.110717131
10251,0.472228656,0.346287187,0.078648918,0.102835239
10252,0.24910782,0.308383744,0.134613285,0.307895151
10253,0.220866164,0.522290086,0.084052373,0.172791376
10254,0.26325114,0.139521962,0.328301442,0.268925456
10255,0.180025066,0.560933061,0.058782581,0.200259293
10256,0.120763214,0.270557442,0.348385656,0.260293687
10257,0.141481384,0.668141425,0.047286459,0.143090733
10258,0.160962606,0.1844166,0.42537852,0.229242274
10259,0.259837848,0.279986074,0.251166185,0.209009894
10260,0.049495803,0.090238251,0.713968553,0.146297392
10261,0.137941249,0.205333142,0.341291245,0.315434363
10262,0.142726753,0.25852944,0.275880299,0.322863509
10263,0.399570874,0.203093935,0.20104784,0.19628735
10264,0.078204235,0.465674024,0.330659767,0.125461973
10265,0.409588015,0.170340347,0.217881608,0.20219003
10266,0.391958875,0.106312066,0.282646744,0.219082315
10267,0.374114736,0.202086708,0.131659894,0.292138663
10268,0.048470577,0.626274026,0.070600734,0.254654663
10269,0.193310051,0.129922789,0.468322891,0.208444269
10270,0.138473946,0.489941483,0.083523901,0.28806067
10271,0.292338557,0.322066602,0.090246511,0.29534833
10272,0.101710707,0.245296948,0.502214669,0.150777676
10273,0.185793968,0.050282413,0.558721668,0.205201951
10274,0.197374518,0.487278648,0.09122683,0.224120005
10275,0.215088912,0.271220363,0.148506066,0.365184659
10276,0.15401381,0.05543748,0.615450064,0.175098645
10277,0.336108744,0.134059701,0.147467693,0.382363862
10278,0.205345009,0.225705005,0.195512096,0.37343789
10279,0.294811143,0.193160832,0.089320322,0.422707703
10280,0.363828285,0.063159971,0.380459704,0.192552041
10281,0.488764891,0.108182818,0.074372503,0.328679788
10282,0.22956252,0.200565987,0.076937348,0.492934145
10283,0.600997286,0.047558108,0.057803806,0.2936408
10284,0.132892004,0.428078603,0.121377839,0.317651554
10285,0.128477024,0.107707941,0.337466659,0.426348376
10286,0.315872103,0.131396977,0.113240663,0.439490256
10287,0.200750563,0.288767434,0.176101158,0.334380844
10288,0.314094441,0.045639124,0.409679394,0.230587042
10289,0.266243421,0.048612668,0.341757719,0.343386193
10290,0.295799285,0.123201407,0.216026666,0.364972642
10291,0.298551403,0.395411781,0.12699855,0.179038265
10292,0.345335679,0.089267113,0.351248788,0.21414842
10293,0.124375246,0.480935034,0.066859825,0.327829895
10294,0.347124422,0.156058193,0.188229937,0.308587447
10295,0.54096909,0.101107449,0.177156207,0.180767253
10296,0.054449054,0.717423981,0.025352204,0.202774761
10297,0.228681521,0.102273683,0.336229205,0.332815592
10298,0.059579566,0.059908451,0.441475695,0.439036288
10299,0.063866151,0.315748312,0.62038552,1.77E-08
10300,0.388074334,0.496910495,0.115015131,3.98E-08
10301,0.536277812,0.200362065,0.26336009,3.32E-08
10302,0.542854022,0.248045513,0.209100451,1.37E-08
10303,0.368682993,0.058247379,0.573069618,1.08E-08
10304,0.170663589,0.195421775,0.63391462,1.60E-08
10305,0.692646088,0.199873709,0.107480189,1.48E-08
10306,0.028094417,0.633294142,0.338611426,1.40E-08
10307,0.267347918,0.372597972,0.360054071,3.83E-08
10308,0.337786998,0.390094991,0.272117934,7.67E-08
10309,0.311799027,0.256722617,0.431478352,4.57E-09
10310,0.293493028,0.394704728,0.311802196,4.77E-08
10311,0.240574077,0.671743087,0.087682802,3.37E-08
10312,0.257584381,0.47123476,0.271180839,1.99E-08
10313,0.807983228,0.068423485,0.12359327,1.66E-08
10314,0.316765671,0.54246349,0.140770811,2.75E-08
10315,0.067710664,0.806957546,0.125331764,2.56E-08
10316,0.167512793,0.396048018,0.436439178,1.13E-08
10317,0.150660811,0.671906202,0.177432967,2.07E-08
10318,0.060769536,0.079451617,0.613785253,0.245993595
10319,0.538764067,0.139620784,0.183247427,0.138367722
10320,0.186572688,0.139757015,0.242087115,0.431583182
10321,0.366187679,0.110042548,0.170507115,0.353262658
10322,0.118684923,0.190655337,0.334165047,0.356494693
10323,0.630660191,0.057909778,0.062036668,0.249393363
10324,0.567229872,0.102485298,0.077586704,0.252698127
10325,0.127208013,0.429507112,0.242810323,0.200474551
10326,0.047226821,0.720447124,0.082251361,0.150074694
10327,0.103284188,0.498979819,0.160082028,0.237653965
10328,0.189175351,0.468596212,0.131856254,0.210372182
10329,0.722185892,0.079908841,0.033872028,0.164033239
10330,0.291679574,0.312466095,0.241891088,0.153963242
10331,0.170626508,0.111060664,0.462671123,0.255641705
10332,0.551182807,0.25415547,0.07401868,0.120643043
10333,0.0963288,0.411047535,0.227082296,0.265541369
10334,0.193442848,0.49183553,0.190787583,0.123934039
10335,0.215324554,0.149364964,0.223847796,0.411462686
10336,0.227840345,0.266208278,0.092862661,0.413088715
10337,0.070178234,0.245230142,0.348042984,0.33654864
10338,0.066162528,0.552844328,0.141963349,0.239029795
10339,0.43523262,0.366608748,0.031486796,0.166671836
10340,0.270612986,0.110824946,0.409374031,0.209188037
10341,0.216354967,0.276482278,0.248215672,0.258947083
10342,0.136088063,0.482751798,0.118351016,0.262809122
10343,0.298347186,0.027669971,0.566943519,0.107039325
10344,0.034856609,0.461943618,0.270490977,0.232708796
10345,0.125824951,0.087128122,0.676933011,0.110113915
10346,0.05047272,0.450172597,0.285003004,0.214351678
10347,0.249389901,0.167126689,0.30950323,0.27398018
10348,0.226995569,0.40187454,0.164719741,0.20641015
10349,0.403361975,0.110924706,0.301748608,0.183964711
10350,0.128451315,0.616193262,0.069291871,0.186063553
