,Ch1,Ch2,Ch3,Ch4,randomforest,,,,nb-rf,,,,C50,,,,nb-c50,,,
112,0.497642113,0.311250067,0.036637038,0.154470782,0.376009227,0.224913495,0.175317186,0.223760092,0.121632886,0.086336572,-0.138680147,-0.06928931,0.545454545,0.181818182,0.090909091,0.181818182,-0.047812432,0.129431885,-0.054272053,-0.0273474
113,0.390423298,0.2620498,0.303585361,0.043941541,0.245821042,0.208456244,0.354965585,0.190757129,0.144602256,0.053593556,-0.051380224,-0.146815587,0.230769231,0.076923077,0.615384615,0.076923077,0.159654067,0.185126723,-0.311799254,-0.032981536
114,0.604270171,0.100010837,0.072334082,0.22338491,0.321133412,0.18772137,0.262101535,0.229043684,0.283136759,-0.087710532,-0.189767453,-0.005658774,0.285714286,0.142857143,0.142857143,0.428571429,0.318555885,-0.042846306,-0.070523061,-0.205186519
115,0.037570082,0.740489906,0.059294123,0.162645888,0.119108826,0.526992288,0.083976007,0.269922879,-0.081538744,0.213497618,-0.024681883,-0.107276991,0.205479452,0.630136986,0.082191781,0.082191781,-0.16790937,0.11035292,-0.022897658,0.080454107
116,0.425931661,0.049319191,0.205481543,0.319267605,0.37080689,0.126926564,0.216681777,0.285584769,0.055124771,-0.077607373,-0.011200234,0.033682836,0.142857143,0.142857143,0.428571429,0.285714286,0.283074518,-0.093537952,-0.223089886,0.033553319
117,0.217720911,0.183000603,0.13010923,0.469169256,0.300357569,0.15852205,0.165673421,0.375446961,-0.082636658,0.024478553,-0.035564191,0.093722295,0.5,0.125,0.125,0.25,-0.282279089,0.058000603,0.00510923,0.219169256
118,0.178569851,0.255617113,0.25118537,0.314627666,0.143968872,0.324513619,0.286381323,0.245136187,0.034600979,-0.068896506,-0.035195953,0.06949148,0.090909091,0.636363636,0.181818182,0.090909091,0.08766076,-0.380746523,0.069367188,0.223718575
119,0.174885341,0.12829204,0.104582879,0.592239739,0.170868347,0.161064426,0.226890756,0.441176471,0.004016994,-0.032772386,-0.122307877,0.151063269,0.090909091,0.090909091,0.181818182,0.636363636,0.08397625,0.037382949,-0.077235303,-0.044123897
120,0.056666833,0.349133164,0.090340329,0.503859674,0.221627409,0.336188437,0.104925054,0.337259101,-0.164960576,0.012944727,-0.014584725,0.166600573,0.1,0.3,0.2,0.4,-0.043333167,0.049133164,-0.109659671,0.103859674
121,0.662612878,0.045980644,0.116491755,0.174914722,0.445193929,0.15682968,0.13237774,0.265598651,0.217418949,-0.110849035,-0.015885985,-0.090683929,0.375,0.125,0.25,0.25,0.287612878,-0.079019356,-0.133508245,-0.075085278
122,0.155484526,0.100311969,0.159541402,0.584662104,0.195121951,0.1875,0.137195122,0.480182927,-0.039637426,-0.087188031,0.02234628,0.104479177,0.166666667,0.166666667,0.166666667,0.5,-0.011182141,-0.066354698,-0.007125265,0.084662104
123,0.03429351,0.610502186,0.107618857,0.247585446,0.068783069,0.434744268,0.218694885,0.277777778,-0.034489558,0.175757918,-0.111076028,-0.030192331,0.133333333,0.64,0.106666667,0.12,-0.099039823,-0.029497814,0.00095219,0.127585446
124,0.348293635,0.023175815,0.246121182,0.382409368,0.307774228,0.112886049,0.243876464,0.335463259,0.040519407,-0.089710234,0.002244718,0.046946109,0.3,0.1,0.5,0.1,0.048293635,-0.076824185,-0.253878818,0.282409368
125,0.328372496,0.337723972,0.083298295,0.250605237,0.297085202,0.243273543,0.106502242,0.353139013,0.031287294,0.09445043,-0.023203947,-0.102533776,0.25,0.375,0.125,0.25,0.078372496,-0.037276028,-0.041701705,0.000605237
126,0.294266867,0.226881056,0.155765373,0.323086704,0.353730092,0.238055323,0.14417435,0.264040235,-0.059463225,-0.011174267,0.011591023,0.059046469,0.125,0.125,0.125,0.625,0.169266867,0.101881056,0.030765373,-0.301913296
127,0.092153655,0.605311387,0.085775908,0.21675905,0.170515098,0.402309059,0.147424512,0.279751332,-0.078361443,0.203002328,-0.061648604,-0.062992282,0.166666667,0.166666667,0.166666667,0.5,-0.074513012,0.43864472,-0.080890759,-0.28324095
128,0.248160437,0.046035787,0.0700655,0.635738276,0.307604994,0.149829739,0.185017026,0.357548241,-0.059444557,-0.103793952,-0.114951526,0.278190035,0.285714286,0.142857143,0.285714286,0.285714286,-0.037553849,-0.096821356,-0.215648786,0.35002399
129,0.294014569,0.084429395,0.336974297,0.284581739,0.374100719,0.097122302,0.245503597,0.283273381,-0.08008615,-0.012692907,0.0914707,0.001308357,0.111111111,0.111111111,0.666666667,0.111111111,0.182903458,-0.026681716,-0.32969237,0.173470628
130,0.160397073,0.208740549,0.488566334,0.142296044,0.294158076,0.286597938,0.202749141,0.216494845,-0.133761002,-0.077857389,0.285817193,-0.074198801,0.090909091,0.090909091,0.181818182,0.636363636,0.069487982,0.117831458,0.306748152,-0.494067592
131,0.091991267,0.470041236,0.059455391,0.378512106,0.168051708,0.379501385,0.161588181,0.290858726,-0.076060441,0.090539851,-0.10213279,0.08765338,0.25,0.125,0.125,0.5,-0.158008733,0.345041236,-0.065544609,-0.121487894
132,0.060106813,0.056343341,0.661639778,0.221910068,0.136363636,0.147727273,0.417613636,0.298295455,-0.076256823,-0.091383932,0.244026141,-0.076385387,0.166666667,0.5,0.166666667,0.166666667,-0.106559854,-0.443656659,0.494973111,0.055243401
133,0.257729747,0.231558559,0.208177721,0.302533973,0.289980732,0.195568401,0.210982659,0.303468208,-0.032250985,0.035990158,-0.002804938,-0.000934235,0.166666667,0.333333333,0.166666667,0.333333333,0.09106308,-0.101774774,0.041511054,-0.03079936
134,0.212454024,0.356254172,0.10096842,0.330323384,0.232804233,0.337566138,0.171428571,0.258201058,-0.020350209,0.018688035,-0.070460152,0.072122326,0.166666667,0.25,0.083333333,0.5,0.045787357,0.106254172,0.017635087,-0.169676616
135,0.243736433,0.099102705,0.266319012,0.39084185,0.167605634,0.166197183,0.322535211,0.343661972,0.076130799,-0.067094478,-0.056216199,0.047179878,0.785714286,0.071428571,0.071428571,0.071428571,-0.541977853,0.027674134,0.194890441,0.319413279
136,0.181973039,0.276178539,0.17174903,0.370099392,0.142180095,0.318720379,0.25,0.289099526,0.039792944,-0.04254184,-0.07825097,0.080999866,0.090909091,0.181818182,0.090909091,0.636363636,0.091063948,0.094360357,0.080839939,-0.266264244
137,0.073372103,0.345820085,0.439644169,0.141163643,0.127478754,0.253068933,0.38904627,0.230406043,-0.05410665,0.092751152,0.050597898,-0.0892424,0.166666667,0.166666667,0.166666667,0.5,-0.093294564,0.179153418,0.272977502,-0.358836357
138,0.408365649,0.125847252,0.260627619,0.20515948,0.313848921,0.191546763,0.275179856,0.21942446,0.094516728,-0.06569951,-0.014552237,-0.01426498,0.636363636,0.090909091,0.181818182,0.090909091,-0.227997987,0.034938161,0.078809437,0.114250389
139,0.790363158,0.060837035,0.123488331,0.025311476,0.407407407,0.140901771,0.255233494,0.196457327,0.382955751,-0.080064737,-0.131745163,-0.171145851,0.3,0.1,0.1,0.5,0.490363158,-0.039162965,0.023488331,-0.474688524
140,0.257033892,0.326796339,0.321956988,0.094212782,0.284090909,0.268716578,0.284090909,0.163101604,-0.027057017,0.058079761,0.037866079,-0.068888823,0.044444444,0.466666667,0.377777778,0.111111111,0.212589448,-0.139870328,-0.05582079,-0.016898329
141,0.117860621,0.038206806,0.665741753,0.178190819,0.219864995,0.136933462,0.407907425,0.235294118,-0.102004374,-0.098726655,0.257834328,-0.057103298,0.1,0.1,0.5,0.3,0.017860621,-0.061793194,0.165741753,-0.121809181
142,0.292902673,0.337391621,0.069332522,0.300373183,0.283566058,0.294307197,0.160042965,0.262083781,0.009336615,0.043084424,-0.090710442,0.038289403,0.1,0.2,0.2,0.5,0.192902673,0.137391621,-0.130667478,-0.199626817
143,0.085607353,0.196005882,0.19125641,0.527130355,0.183804627,0.248071979,0.254498715,0.313624679,-0.098197274,-0.052066098,-0.063242305,0.213505676,0.125,0.125,0.125,0.625,-0.039392647,0.071005882,0.06625641,-0.097869645
144,0.233940622,0.109309427,0.116161023,0.540588928,0.277641278,0.242014742,0.180589681,0.2997543,-0.043700655,-0.132705315,-0.064428658,0.240834628,0.533333333,0.066666667,0.2,0.2,-0.299392711,0.04264276,-0.083838977,0.340588928
145,0.263971993,0.072808671,0.225422667,0.437796669,0.257142857,0.189285714,0.263095238,0.29047619,0.006829136,-0.116477043,-0.037672571,0.147320479,0.1,0.1,0.2,0.6,0.163971993,-0.027191329,0.025422667,-0.162203331
146,0.378606083,0.087702161,0.097391641,0.436300115,0.329009434,0.161556604,0.221698113,0.287735849,0.049596649,-0.073854443,-0.124306472,0.148564266,0.28125,0.0625,0.1875,0.46875,0.097356083,0.025202161,-0.090108359,-0.032449885
147,0.199631204,0.103290199,0.615515551,0.081563046,0.175209692,0.150046598,0.447343896,0.227399814,0.024421511,-0.046756399,0.168171655,-0.145836768,0.5,0.1875,0.1875,0.125,-0.300368796,-0.084209801,0.428015551,-0.043436954
148,0.273613193,0.050379863,0.218543918,0.457463026,0.274175199,0.129692833,0.3185438,0.277588168,-0.000562006,-0.07931297,-0.099999882,0.179874858,0.555555556,0.111111111,0.111111111,0.222222222,-0.281942363,-0.060731248,0.107432807,0.235240804
149,0.040850624,0.652871569,0.120929708,0.185348099,0.131256952,0.382647386,0.214682981,0.271412681,-0.090406328,0.270224183,-0.093753273,-0.086064582,0.2,0.2,0.4,0.2,-0.159149376,0.452871569,-0.279070292,-0.014651901
150,0.356752847,0.062948128,0.490423536,0.089875488,0.201809955,0.17918552,0.398190045,0.22081448,0.154942893,-0.116237392,0.092233491,-0.130938991,0.222222222,0.111111111,0.555555556,0.111111111,0.134530625,-0.048162983,-0.06513202,-0.021235623
151,0.124192765,0.072101612,0.567920886,0.235784738,0.249249249,0.168168168,0.338338338,0.244244244,-0.125056485,-0.096066557,0.229582548,-0.008459506,0.2,0.1,0.1,0.6,-0.075807235,-0.027898388,0.467920886,-0.364215262
152,0.296652945,0.087266792,0.061282183,0.554798081,0.261872456,0.203527815,0.203527815,0.331071913,0.034780489,-0.116261024,-0.142245633,0.223726168,0.131147541,0.06557377,0.180327869,0.62295082,0.165505404,0.021693022,-0.119045686,-0.068152739
153,0.444643484,0.168517769,0.24070874,0.146130007,0.404366812,0.081222707,0.156331878,0.358078603,0.040276672,0.087295061,0.084376862,-0.211948595,0.705882353,0.058823529,0.058823529,0.176470588,-0.261238869,0.10969424,0.181885211,-0.030340581
154,0.10821228,0.13641643,0.395169647,0.360201643,0.112348178,0.207489879,0.265182186,0.414979757,-0.004135898,-0.071073449,0.129987461,-0.054778114,0.142857143,0.142857143,0.285714286,0.428571429,-0.034644863,-0.006440713,0.109455361,-0.068369786
155,0.408049768,0.053500004,0.25955275,0.278897479,0.171253823,0.203873598,0.206931702,0.417940877,0.236795945,-0.150373595,0.052621048,-0.139043398,0.166666667,0.166666667,0.166666667,0.5,0.241383101,-0.113166663,0.092886083,-0.221102521
156,0.190672755,0.201799244,0.52701679,0.080511211,0.264166667,0.165,0.229166667,0.341666667,-0.073493912,0.036799244,0.297850123,-0.261155455,0.125,0.625,0.125,0.125,0.065672755,-0.423200756,0.40201679,-0.044488789
157,0.132597705,0.091526254,0.488220581,0.287655459,0.211494253,0.097701149,0.21954023,0.471264368,-0.078896548,-0.006174895,0.268680351,-0.183608908,0.285714286,0.142857143,0.142857143,0.428571429,-0.153116581,-0.051330889,0.345363438,-0.14091597
158,0.114770246,0.401787489,0.382690037,0.100752228,0.182291667,0.248263889,0.213541667,0.355902778,-0.067521421,0.1535236,0.16914837,-0.255150549,0.333333333,0.333333333,0.166666667,0.166666667,-0.218563087,0.068454156,0.21602337,-0.065914439
159,0.058751982,0.826054254,0.043784344,0.07140942,0.133386581,0.424920128,0.114217252,0.327476038,-0.074634599,0.401134126,-0.070432908,-0.256066618,0.159090909,0.727272727,0.068181818,0.045454545,-0.100338927,0.098781527,-0.024397474,0.025954875
160,0.179601553,0.340872262,0.237643773,0.241882412,0.138568129,0.205542725,0.182448037,0.473441109,0.041033424,0.135329537,0.055195736,-0.231558697,0.090909091,0.090909091,0.272727273,0.545454545,0.088692462,0.249963171,-0.0350835,-0.303572133
161,0.063439481,0.086703156,0.748259816,0.101597547,0.120607787,0.165242165,0.324786325,0.389363723,-0.057168306,-0.078539009,0.423473491,-0.287766176,0.083333333,0.083333333,0.75,0.083333333,-0.019893852,0.003369823,-0.001740184,0.018264214
162,0.163445637,0.560127409,0.07163346,0.204793494,0.161518094,0.33451015,0.142100618,0.361871139,0.001927544,0.225617259,-0.070467158,-0.157077645,0.111111111,0.111111111,0.666666667,0.111111111,0.052334526,0.449016298,-0.595033207,0.093682383
163,0.398713286,0.383804756,0.120069583,0.097412375,0.241291419,0.271028037,0.139337298,0.348343246,0.157421867,0.112776718,-0.019267716,-0.25093087,0.428571429,0.142857143,0.285714286,0.142857143,-0.029858143,0.240947613,-0.165644703,-0.045444768
164,0.024031355,0.129614019,0.792171639,0.054182988,0.155688623,0.157399487,0.336184773,0.350727117,-0.131657268,-0.027785468,0.455986866,-0.296544129,0.25,0.125,0.125,0.5,-0.225968645,0.004614019,0.667171639,-0.445817012
165,0.180408768,0.145821617,0.565097606,0.108672009,0.156898106,0.174030658,0.299368801,0.369702435,0.023510661,-0.028209041,0.265728805,-0.261030426,0.333333333,0.166666667,0.333333333,0.166666667,-0.152924565,-0.02084505,0.231764273,-0.057994658
166,0.081985368,0.419877543,0.231823832,0.266313257,0.218162839,0.21085595,0.143006263,0.427974948,-0.136177471,0.209021593,0.088817569,-0.161661691,0.3,0.1,0.1,0.5,-0.218014632,0.319877543,0.131823832,-0.233686743
167,0.378738633,0.247256025,0.133348272,0.240657069,0.245076586,0.133479212,0.172866521,0.448577681,0.133662047,0.113776813,-0.039518249,-0.207920612,0.454545455,0.090909091,0.090909091,0.363636364,-0.075806822,0.156346934,0.042439181,-0.122979295
168,0.096440037,0.347314709,0.311908781,0.244336473,0.162479062,0.246231156,0.247906198,0.343383585,-0.066039025,0.101083553,0.064002584,-0.099047112,0.166666667,0.333333333,0.333333333,0.166666667,-0.07022663,0.013981376,-0.021424552,0.077669806
169,0.295142914,0.487888612,0.102098999,0.114869476,0.258089368,0.298151002,0.12788906,0.31587057,0.037053546,0.18973761,-0.025790061,-0.201001094,0.1,0.4,0.4,0.1,0.195142914,0.087888612,-0.297901001,0.014869476
170,0.084281796,0.45832743,0.245660232,0.211730542,0.159509202,0.258545136,0.222611744,0.359333918,-0.075227406,0.199782294,0.023048488,-0.147603375,0.428571429,0.142857143,0.285714286,0.142857143,-0.344289633,0.315470287,-0.040054054,0.068873399
171,0.427884826,0.187182961,0.292568814,0.092363399,0.265580737,0.192634561,0.251416431,0.290368272,0.16230409,-0.0054516,0.041152383,-0.198004873,0.166666667,0.5,0.166666667,0.166666667,0.261218159,-0.312817039,0.125902147,-0.074303268
172,0.187664669,0.383690429,0.113434935,0.315209967,0.344202899,0.347826087,0.20923913,0.098731884,-0.15653823,0.035864342,-0.095804195,0.216478083,0.111111111,0.222222222,0.111111111,0.555555556,0.076553558,0.161468207,0.002323824,-0.240345589
173,0.345403445,0.096041008,0.502506989,0.056048559,0.275826446,0.191115702,0.420454545,0.112603306,0.069576998,-0.095074695,0.082052443,-0.056554747,0.4,0.1,0.3,0.2,-0.054596555,-0.003958992,0.202506989,-0.143951441
174,0.10893078,0.279539809,0.285850874,0.325678537,0.238554217,0.245783133,0.384337349,0.131325301,-0.129623437,0.033756677,-0.098486475,0.194353235,0.111111111,0.111111111,0.666666667,0.111111111,-0.002180331,0.168428698,-0.380815793,0.214567426
175,0.338777616,0.094296496,0.452790183,0.114135705,0.320334262,0.179665738,0.348189415,0.151810585,0.018443354,-0.085369242,0.104600768,-0.03767488,0.428571429,0.142857143,0.142857143,0.285714286,-0.089793813,-0.048560647,0.30993304,-0.171578581
176,0.235384522,0.351965923,0.241175552,0.171474003,0.238482385,0.37398374,0.239837398,0.147696477,-0.003097863,-0.022017817,0.001338154,0.023777526,0.5,0.166666667,0.166666667,0.166666667,-0.264615478,0.185299256,0.074508885,0.004807336
177,0.187799172,0.168388088,0.501995019,0.141817721,0.210714286,0.229464286,0.4625,0.097321429,-0.022915114,-0.061076198,0.039495019,0.044496292,0.142857143,0.142857143,0.142857143,0.571428571,0.044942029,0.025530945,0.359137876,-0.42961085
178,0.186121907,0.349424543,0.31574668,0.14870687,0.183098592,0.352112676,0.325224072,0.139564661,0.003023315,-0.002688133,-0.009477392,0.00914221,0.166666667,0.583333333,0.083333333,0.166666667,0.01945524,-0.23390879,0.232413347,-0.017959797
179,0.039310056,0.155659096,0.552997515,0.252033333,0.193591455,0.234979973,0.425901202,0.14552737,-0.1542814,-0.079320877,0.127096313,0.106505963,0.5,0.166666667,0.166666667,0.166666667,-0.460689944,-0.011007571,0.386330848,0.085366666
180,0.205582412,0.409164684,0.164161931,0.221090973,0.321336761,0.334190231,0.20437018,0.140102828,-0.115754349,0.074974453,-0.040208249,0.080988145,0.307692308,0.153846154,0.153846154,0.384615385,-0.102109896,0.25531853,0.010315777,-0.163524412
181,0.308036994,0.509371163,0.16272878,0.019863063,0.28132033,0.417104276,0.219804951,0.081770443,0.026716664,0.092266887,-0.057076171,-0.06190738,0.133333333,0.64,0.106666667,0.12,0.174703661,-0.130628837,0.056062113,-0.100136937
182,0.289595203,0.131901732,0.455004201,0.123498864,0.237470167,0.257756563,0.374701671,0.130071599,0.052125036,-0.125854831,0.08030253,-0.006572735,0.052631579,0.052631579,0.631578947,0.263157895,0.236963624,0.079270153,-0.176574746,-0.139659031
183,0.10579694,0.761243782,0.048169761,0.084789517,0.239378238,0.463212435,0.184455959,0.112953368,-0.133581299,0.298031347,-0.136286198,-0.028163851,0.205479452,0.630136986,0.082191781,0.082191781,-0.099682512,0.131106796,-0.03402202,0.002597736
184,0.473345065,0.301054978,0.165462624,0.060137333,0.340572557,0.365251728,0.186574531,0.107601185,0.132772509,-0.06419675,-0.021111908,-0.047463852,0.666666667,0.2,0.066666667,0.066666667,-0.193321602,0.101054978,0.098795957,-0.006529334
185,0.358210889,0.38227668,0.107600239,0.151912192,0.279156328,0.40942928,0.17617866,0.135235732,0.079054562,-0.027152601,-0.068578421,0.01667646,0.142857143,0.571428571,0.071428571,0.214285714,0.215353746,-0.189151891,0.036171668,-0.062373522
186,0.022357095,0.522550804,0.375187234,0.079904867,0.145669291,0.42519685,0.321850394,0.107283465,-0.123312196,0.097353953,0.05333684,-0.027378597,0.152173913,0.47826087,0.239130435,0.130434783,-0.129816818,0.044289934,0.136056799,-0.050529916
187,0.239684794,0.414540183,0.123773554,0.22200147,0.240932642,0.404145078,0.21373057,0.14119171,-0.001247849,0.010395105,-0.089957016,0.08080976,0.111111111,0.222222222,0.111111111,0.555555556,0.128573683,0.192317961,0.012662443,-0.333554086
188,0.331245701,0.267091561,0.112614013,0.289048725,0.324461343,0.276299113,0.261089987,0.138149556,0.006784357,-0.009207552,-0.148475974,0.150899169,0.166666667,0.5,0.166666667,0.166666667,0.164579034,-0.232908439,-0.054052654,0.122382058
189,0.152634395,0.621176296,0.130902696,0.095286613,0.278661088,0.445188285,0.184937238,0.091213389,-0.126026693,0.175988012,-0.054034542,0.004073224,0.118644068,0.576271186,0.118644068,0.186440678,0.033990327,0.04490511,0.012258628,-0.091154065
